bdf5f667-9a6f-483e-a91f-40b8f0ceec95,U2,439.68,Uber,travel,London, UK,2026-02-27T01:07:47
f65f7991-29d2-4f4a-a33d-a087ea1e7850,U1,306.22,Electricity Board,utilities,"London, UK",2026-02-27T03:24:04
c45f4005-94fc-4738-8698-bb9948d7b251,U3,15126.47,Binance,crypto,"London, UK",2026-02-27T03:24:07
50ce51be-0d6a-41d5-ad9e-2fe6fe00a4e5,U3,12335.97,Airtel,utilities,"New York, NY",2026-02-27T03:24:10
9b7cb483-f0db-444d-855b-cbb250c05507,U2,790.96,Big Basket,groceries,"New York, NY",2026-02-27T03:24:13
6ce843bc-9434-4138-9023-16c2f59c570c,U1,245.67,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:24:16
312dc788-a73a-44d4-a5c6-ebf67c78dbbd,U1,669.49,Amazon,shopping,"New York, NY",2026-02-27T03:24:19
c1fd1624-ba5c-4853-81cc-d12f1e6be359,U2,457.23,Uber,travel,"Paris, FR",2026-02-27T03:24:22
66dbc3a5-2097-4ea0-ad54-87547314da5e,U3,270.56,MakeMyTrip,travel,"London, UK",2026-02-27T03:24:25
64c6abdf-f1ad-47d7-9fe5-be4603759255,U1,3542.45,Uber,travel,"Tokyo, JP",2026-02-27T03:24:28
53b3a7cc-5a22-43b7-bcfb-f1009c5b19ef,U3,2607.96,Nike,shopping,"Paris, FR",2026-02-27T03:24:31
df634118-70e9-4db4-a0ba-4a9be14bc958,U2,5589.87,Electricity Board,utilities,"Paris, FR",2026-02-27T03:24:34
59d17d09-05e8-4c09-ae98-311be8702ed0,U2,4093.95,Uber,travel,"Los Angeles, CA",2026-02-27T03:24:37
8e1eeccb-03da-4020-87d1-5501bd49d309,U3,4825.87,MakeMyTrip,travel,"London, UK",2026-02-27T03:24:40
0cc47cba-663e-41c7-a05a-22f28e4a30ab,U2,366.01,Big Basket,groceries,"London, UK",2026-02-27T03:24:43
2fd389d7-cdfa-4b34-9538-3de7f72cdd73,U1,166.71,Nike,shopping,"Tokyo, JP",2026-02-27T03:24:46
10859371-a498-4de1-93e7-7460b46dc3de,U3,228.87,Big Basket,groceries,"Paris, FR",2026-02-27T03:24:49
8728bbc8-c354-4080-91c5-615d7e8ce446,U2,360.61,Uber,travel,"New York, NY",2026-02-27T03:24:52
3513ee17-30c3-43af-9478-4004fda7528d,U1,631.35,MakeMyTrip,travel,"Tokyo, JP",2026-02-27T03:24:55
66c42006-3154-46fe-9b73-b6245482ed0b,U2,101.32,Uber,travel,"Paris, FR",2026-02-27T03:24:58
1cbaa3f8-712b-47eb-b97f-e1e954f65bfb,U2,684.83,Nike,shopping,"London, UK",2026-02-27T03:25:01
d4a82a8f-426a-40ea-8ceb-8e2f75316367,U1,714.72,Uber,travel,"Paris, FR",2026-02-27T03:25:04
2b74deeb-62b5-41a6-8c4b-1c9bdba672fd,U3,229.99,Electricity Board,utilities,"Los Angeles, CA",2026-02-27T03:25:07
7c0714dc-3d52-4772-b211-b25329c999a3,U2,737.98,Netflix,entertainment,"London, UK",2026-02-27T03:25:10
6740dd3a-a999-4b84-82fe-9df1add3e21c,U1,21030.85,MakeMyTrip,travel,"Los Angeles, CA",2026-02-27T03:25:13
d63bfaed-5d1c-4b98-88b7-cf0e237a50ec,U2,151.02,Amazon,shopping,"New York, NY",2026-02-27T03:25:16
3ac68375-64b9-4281-8e14-528e9c409003,U3,5.7,Electricity Board,utilities,"London, UK",2026-02-27T03:25:19
0c195fa4-447b-43b5-9fbc-e7b57a10a1ee,U3,348.27,MakeMyTrip,travel,"Tokyo, JP",2026-02-27T03:25:22
1d279388-9d28-4c91-9003-2e13f60a7309,U1,690.28,Binance,crypto,"New York, NY",2026-02-27T03:25:25
169e5ba5-0f38-47fd-8c9e-debdd2cdddf9,U3,50.69,Netflix,entertainment,"London, UK",2026-02-27T03:25:29
4bd12cec-31d3-426f-a571-95bf90028085,U1,789.75,PVR Cinemas,entertainment,"London, UK",2026-02-27T03:25:32
1e560ff5-6887-44b4-8ba8-6bbc0bc2fda4,U3,419.02,Netflix,entertainment,"Tokyo, JP",2026-02-27T03:25:35
f2d6a1b5-d22e-4358-974a-a5791ad69d65,U3,35.74,Nike,shopping,"Tokyo, JP",2026-02-27T03:25:38
8fc5f3cd-f369-42ad-bca9-cd9b2039a99e,U2,249.75,Nike,shopping,"Paris, FR",2026-02-27T03:25:41
4be53b8b-49ed-4fa8-a3f0-c59442ead2a9,U3,6914.1,Binance,crypto,"Paris, FR",2026-02-27T03:25:44
5f42e4ab-593b-49f5-998b-043d09034a8b,U3,2923.26,Uber,travel,"London, UK",2026-02-27T03:25:47
7dd4324d-be4c-45d3-8ea9-9a321ec566a3,U1,270.21,Amazon,shopping,"Los Angeles, CA",2026-02-27T03:25:50
e74a94d4-9fc2-44d0-89aa-4d5a05e11a7f,U2,505.27,Uber,travel,"Los Angeles, CA",2026-02-27T03:25:53
3386424e-2f84-4e48-a2d6-81515d91a9ff,U1,771.73,Amazon,shopping,"Paris, FR",2026-02-27T03:25:56
c2a39590-1351-44a7-a215-cbd45eb31345,U1,5727.37,Uber,travel,"London, UK",2026-02-27T03:25:59
888a9069-cf8f-4b0e-86c7-c132b8de119d,U1,7466.74,Nike,shopping,"Tokyo, JP",2026-02-27T03:26:02
6dbd21a2-cf18-4874-9c5d-7e42325c0736,U2,359.26,MakeMyTrip,travel,"London, UK",2026-02-27T03:26:05
fa18d406-54a8-41ec-85f9-8ef7d6b4245f,U3,254.12,Amazon,shopping,"Los Angeles, CA",2026-02-27T03:26:08
2426ad55-14f6-409f-b514-e5e2208d243a,U1,259.33,PVR Cinemas,entertainment,"Tokyo, JP",2026-02-27T03:26:11
e1db9e3a-d47f-4a4c-a90a-5979ca0e7a82,U1,6958.63,Binance,crypto,"Los Angeles, CA",2026-02-27T03:26:14
febad372-a792-4696-8cb7-d8e168c6da89,U2,738.56,Uber,travel,"Paris, FR",2026-02-27T03:26:17
d13459e0-39ef-4e5e-8ecc-c2f8a1a1da95,U1,5697.2,Nike,shopping,"Paris, FR",2026-02-27T03:26:20
d542e352-8bac-4ca1-87b1-df80a57597f0,U2,19245.76,Nike,shopping,"Tokyo, JP",2026-02-27T03:26:23
19e40a1c-bd41-4b78-8e7e-6a88ddc3406e,U2,148.81,MakeMyTrip,travel,"New York, NY",2026-02-27T03:26:26
067e3289-de28-49a0-b278-8615f51374ac,U3,465.96,Electricity Board,utilities,"Tokyo, JP",2026-02-27T03:26:29
bb31ae55-9223-400c-81cc-410ffcbfee4a,U3,6987.6,PVR Cinemas,entertainment,"Los Angeles, CA",2026-02-27T03:26:32
e8b3115a-1ee3-4d61-98b9-945e38f5880f,U3,721.29,Airtel,utilities,"London, UK",2026-02-27T03:26:35
e8ce67ab-1584-42e3-983a-d325ab5babef,U3,51.95,Amazon,shopping,"Tokyo, JP",2026-02-27T03:26:38
f0a88d15-9278-488d-b522-490602e23f5c,U3,24650.01,Nike,shopping,"Tokyo, JP",2026-02-27T03:26:41
791f3a29-0a9f-4ea3-97e5-f66d168e6256,U3,124.27,MakeMyTrip,travel,"Tokyo, JP",2026-02-27T03:26:44
0dab3450-84a8-426c-98f0-11e592986860,U3,36.54,PVR Cinemas,entertainment,"Los Angeles, CA",2026-02-27T03:26:47
013f2dff-ea24-4ffd-bb32-df4148bad19f,U1,766.46,Amazon,shopping,"London, UK",2026-02-27T03:26:50
36f1af07-7740-48d7-8a7d-ec06095621e5,U2,333.33,Big Basket,groceries,"Paris, FR",2026-02-27T03:26:53
10728dbf-5ace-4403-a597-20f6e03b4f1e,U1,679.29,Electricity Board,utilities,"New York, NY",2026-02-27T03:26:56
a4a02010-8a22-46e9-9b23-5dd5e2c106b9,U3,591.66,Electricity Board,utilities,"London, UK",2026-02-27T03:26:59
04470e9d-a2b7-4cea-9ecb-cc2958807bf5,U3,21249.61,Electricity Board,utilities,"New York, NY",2026-02-27T03:27:02
5c0057e3-19fc-4893-885f-d8ef5ace717d,U1,170.53,PVR Cinemas,entertainment,"London, UK",2026-02-27T03:27:05
d2f26b26-cf5a-4be5-8bc4-82930d529c56,U1,3021.65,MakeMyTrip,travel,"Los Angeles, CA",2026-02-27T03:27:08
9756d776-3537-4581-8ed8-8a614576715e,U1,2663.22,MakeMyTrip,travel,"Los Angeles, CA",2026-02-27T03:27:11
3bfcb9a1-2f99-4fba-991a-803afbe9c7cb,U1,427.85,Amazon,shopping,"Los Angeles, CA",2026-02-27T03:27:15
297ea256-3723-4cb1-b45b-11fdfe81c377,U3,634.26,Amazon,shopping,"New York, NY",2026-02-27T03:27:18
f70bd892-4758-44d0-a1f2-bb84ffa23ef3,U3,673.11,Netflix,entertainment,"Tokyo, JP",2026-02-27T03:27:21
ff4cc40f-e68f-43c7-bba2-458d2e2d1fd2,U3,3387.38,Nike,shopping,"Tokyo, JP",2026-02-27T03:27:24
69ecf514-505c-4f15-8e42-40ffa88f8d2f,U3,4461.34,Electricity Board,utilities,"Los Angeles, CA",2026-02-27T03:27:27
c157a75d-2385-4f6b-9337-51233bbf66ec,U1,345.04,PVR Cinemas,entertainment,"New York, NY",2026-02-27T03:27:30
ee6cb9e9-2fa1-4e90-8643-46ff8b45438d,U2,649.4,Netflix,entertainment,"Tokyo, JP",2026-02-27T03:27:33
b99022cf-2a07-499c-956e-8992458d3c2f,U3,519.56,PVR Cinemas,entertainment,"Los Angeles, CA",2026-02-27T03:27:36
4b084a4a-b843-4a94-a05d-a21364f39dc7,U3,583.37,Binance,crypto,"Tokyo, JP",2026-02-27T03:27:39
7dcf93b6-0baf-4cb0-a10c-f36ff67d9a08,U2,683.93,Big Basket,groceries,"Los Angeles, CA",2026-02-27T03:27:42
20d21f5b-8525-40a4-a6ff-ac23e7869763,U3,17.71,Netflix,entertainment,"London, UK",2026-02-27T03:27:45
5ba76222-c003-4bb0-8b27-9e1791c398cc,U3,687.67,Amazon,shopping,"London, UK",2026-02-27T03:27:48
b72f2f7c-6a9b-4f7b-a353-8278eb18722d,U3,45.53,Binance,crypto,"New York, NY",2026-02-27T03:27:51
a5632709-a688-4747-9905-3e6643c0f389,U2,14525.51,Netflix,entertainment,"Paris, FR",2026-02-27T03:27:54
c44eb6d6-1bd5-45c4-9597-26b6314ec198,U2,742.49,MakeMyTrip,travel,"Tokyo, JP",2026-02-27T03:27:57
f920a4f2-b6be-4cb2-a1e8-1afa9fd56867,U3,642.73,Uber,travel,"Tokyo, JP",2026-02-27T03:28:00
b9609bbd-6da6-43bb-ba46-794c81d9a01c,U1,283.58,Nike,shopping,"New York, NY",2026-02-27T03:28:03
0d8f89d5-fb8f-4d73-9610-065dd528217c,U3,215.13,Netflix,entertainment,"Paris, FR",2026-02-27T03:28:06
be97f67f-ed44-41a8-816f-2b0618aff680,U2,4025.46,MakeMyTrip,travel,"Paris, FR",2026-02-27T03:28:09
824e171d-f06c-44c2-b5a9-42e4843a67ae,U2,299.65,Uber,travel,"Los Angeles, CA",2026-02-27T03:28:12
b36133a3-fe30-44b5-9dcc-e230c68d3605,U2,383.11,Amazon,shopping,"Tokyo, JP",2026-02-27T03:28:15
37ab6630-3a91-4a43-8bea-028fa23cc6c3,U1,141.59,Airtel,utilities,"London, UK",2026-02-27T03:28:18
e778879c-350c-47b5-af3e-112f61e52446,U2,609.94,Uber,travel,"Los Angeles, CA",2026-02-27T03:28:21
de12599b-b082-4433-b3d0-5b75a8b11bb2,U3,355.71,Big Basket,groceries,"Paris, FR",2026-02-27T03:28:24
34796f1d-ca1e-4a70-a0bf-6f79b7198eae,U2,607.76,Big Basket,groceries,"London, UK",2026-02-27T03:28:27
65c5ede9-47f6-4c15-93cb-83fdadd6e60e,U2,301.82,PVR Cinemas,entertainment,"London, UK",2026-02-27T03:28:30
7a6b0b2f-863c-4745-9dd2-146329ef4f0e,U2,51.69,Amazon,shopping,"London, UK",2026-02-27T03:28:33
3ec1c378-8ea0-44ab-8ba5-709a38773658,U2,20642.58,Amazon,shopping,"Paris, FR",2026-02-27T03:28:36
ed3996e9-b5d8-4517-ae6d-b3aad94e1adb,U3,6379.53,Nike,shopping,"Los Angeles, CA",2026-02-27T03:28:39
d0c5df62-118e-4ba1-858d-664aedad6fbd,U1,670.13,Netflix,entertainment,"Paris, FR",2026-02-27T03:28:42
43b0b52e-e64d-4b04-8e86-c6580ad44fc9,U2,95.11,Nike,shopping,"Los Angeles, CA",2026-02-27T03:28:45
176ec295-23d6-49c9-9286-3a4e530b7040,U2,757.71,Big Basket,groceries,"Paris, FR",2026-02-27T03:28:48
03c5668b-b0b5-43bf-a46d-669f80dcd97c,U2,660.15,Electricity Board,utilities,"London, UK",2026-02-27T03:28:51
e18d26fd-3629-43ae-890a-62f8eebfbcf8,U3,16436.65,Uber,travel,"New York, NY",2026-02-27T03:28:54
138adbd1-4008-4e5f-940f-278ec9bf32d5,U3,353.92,Airtel,utilities,"Tokyo, JP",2026-02-27T03:28:57
2438601b-c572-401f-9003-884d2dae86dd,U2,372.38,Netflix,entertainment,"Paris, FR",2026-02-27T03:29:00
ff57d0c8-d0c2-429b-99b6-f50ae4ecb5db,U3,296.39,Uber,travel,"Tokyo, JP",2026-02-27T03:29:03
5303ff65-6bfe-4701-ad2a-da49744c66d7,U1,416.27,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:29:07
81e6a427-1fdb-409d-8910-6d7f09eb339f,U3,372.62,Nike,shopping,"Tokyo, JP",2026-02-27T03:29:10
5f51fa9c-9989-4848-91e7-9cd4fde87105,U3,360.94,Big Basket,groceries,"London, UK",2026-02-27T03:29:13
2827f685-1817-4f8f-9746-16c3850576be,U3,3347.35,Netflix,entertainment,"New York, NY",2026-02-27T03:29:16
7da643e8-57c3-45a3-aeeb-0bd1ebb267f4,U3,449.99,Nike,shopping,"Tokyo, JP",2026-02-27T03:29:19
e55aa1e8-6fe7-4c8d-8b44-fa44aaa33017,U2,284.03,Amazon,shopping,"Tokyo, JP",2026-02-27T03:29:22
0bf80f36-39a4-4e04-8b48-ccf021c1cb8f,U2,754.8,Netflix,entertainment,"London, UK",2026-02-27T03:29:25
de392861-a177-4de2-9405-b7e7b3117a9d,U2,344.41,Airtel,utilities,"Tokyo, JP",2026-02-27T03:29:28
9cfa59c9-d241-4df0-aaf8-caf02a36b100,U2,20781.34,Uber,travel,"Paris, FR",2026-02-27T03:29:31
ce7ca996-5228-4a0c-929a-15f24930e66f,U2,378.64,Uber,travel,"Los Angeles, CA",2026-02-27T03:29:34
e46cbf31-cd27-417d-b066-baf7996ad311,U3,138.65,Nike,shopping,"Los Angeles, CA",2026-02-27T03:29:37
b035bf91-7be7-473d-b73c-86b1e2180629,U1,50.68,Airtel,utilities,"Paris, FR",2026-02-27T03:29:40
bd32bd77-e748-41d6-91b6-e444610180f4,U1,421.7,Amazon,shopping,"Tokyo, JP",2026-02-27T03:29:43
76e92e22-9eb2-4296-b1aa-2cb634ca5ebb,U1,433.34,Binance,crypto,"New York, NY",2026-02-27T03:29:46
d9a353b0-49f0-4c3b-bcfb-416d6c79f001,U1,607.86,Netflix,entertainment,"London, UK",2026-02-27T03:29:49
61bc39d8-7558-4fdc-8f20-c7c10777c6e0,U3,450.23,Netflix,entertainment,"London, UK",2026-02-27T03:29:52
dc25e5bc-cf4b-4be2-8e8b-09d0a48ac46c,U2,23523.56,Amazon,shopping,"New York, NY",2026-02-27T03:29:55
511de26d-1c77-43a1-8770-7f60880e5889,U3,482.87,Electricity Board,utilities,"Tokyo, JP",2026-02-27T03:29:58
4e15589b-e25e-4e64-9d6b-d0da954732a3,U1,118.92,Uber,travel,"Los Angeles, CA",2026-02-27T03:30:01
f6579fa4-07cb-492c-a9b7-41f43a7086b9,U3,678.93,Electricity Board,utilities,"London, UK",2026-02-27T03:30:04
8d34aea7-df85-46db-bc50-1d14bc1095a5,U2,506.63,Nike,shopping,"London, UK",2026-02-27T03:30:08
d821c609-47f3-4f2c-bab1-79b15bc7daee,U2,250.83,Big Basket,groceries,"London, UK",2026-02-27T03:30:11
f7e7fcd7-eadf-4bbd-9efe-5ec35b14cc13,U3,5150.5,Nike,shopping,"New York, NY",2026-02-27T03:30:14
cb4d9a22-823c-4cd5-b20c-f67e5ce8b6cf,U2,5718.88,Amazon,shopping,"Tokyo, JP",2026-02-27T03:30:17
04c2a1b7-f777-4b3e-9d9f-c72b0b323859,U3,340.2,Binance,crypto,"New York, NY",2026-02-27T03:30:20
8e253853-07e1-4131-97b8-6ca1edab42fe,U1,602.73,Binance,crypto,"Tokyo, JP",2026-02-27T03:30:23
49849656-d0ce-4ea1-8c24-ce7fe8ed6959,U1,171.97,PVR Cinemas,entertainment,"Tokyo, JP",2026-02-27T03:30:26
7513f3ad-cdec-4bed-81d1-5ec3af4295cf,U3,97.55,Amazon,shopping,"London, UK",2026-02-27T03:30:29
d0edcef5-5d46-47ec-b55a-9610aab20cd7,U2,42.14,Nike,shopping,"Paris, FR",2026-02-27T03:30:32
c30bb4eb-36d8-488b-815f-375e11ee88f3,U1,672.86,Electricity Board,utilities,"New York, NY",2026-02-27T03:30:35
67baa839-d1cb-404c-bef2-d8202a0e06b8,U1,261.87,Amazon,shopping,"New York, NY",2026-02-27T03:30:38
0cc86f6b-63f0-420f-a7b0-973162483c1a,U1,421.32,Electricity Board,utilities,"Los Angeles, CA",2026-02-27T03:30:41
f1baf3b1-778c-4711-b078-32d6556eccf0,U1,21349.96,PVR Cinemas,entertainment,"London, UK",2026-02-27T03:30:44
81c6c802-ee35-42f1-8cf2-b769f7227a41,U1,351.23,Binance,crypto,"Paris, FR",2026-02-27T03:30:47
e57d6495-0594-4ff2-a38f-6a8d9c560260,U1,6726.54,Nike,shopping,"New York, NY",2026-02-27T03:30:50
58880d23-c6e5-47f8-8ee1-32a118bb9ea3,U1,508.31,Uber,travel,"Los Angeles, CA",2026-02-27T03:30:53
d1f2dbf0-aa88-41e0-a5d7-545da715c2e3,U1,630.81,Uber,travel,"London, UK",2026-02-27T03:30:56
a897b5cc-8882-41e7-a416-d5aad3895d8f,U2,210.22,Big Basket,groceries,"New York, NY",2026-02-27T03:30:59
d8e33abd-fd57-4235-92b8-dd172a3bd48f,U3,620.92,Netflix,entertainment,"Los Angeles, CA",2026-02-27T03:31:02
fdf16d09-891c-49fc-b9d9-06fa6e8a882d,U1,313.35,Big Basket,groceries,"Los Angeles, CA",2026-02-27T03:31:05
ce38b876-deec-4bf6-a84f-07bd899084e1,U3,140.76,Amazon,shopping,"Paris, FR",2026-02-27T03:31:08
479b7eb6-f7a8-416f-9c89-f756f5b604a8,U3,209.2,Airtel,utilities,"New York, NY",2026-02-27T03:31:11
0e43a8f4-6112-4d65-aa61-23136713caed,U1,143.63,Amazon,shopping,"Tokyo, JP",2026-02-27T03:31:14
4e222983-720e-45d4-812c-f409719fd2d3,U1,695.56,MakeMyTrip,travel,"London, UK",2026-02-27T03:31:17
0e56b27d-39e3-4427-89fe-696b898a3a83,U2,495.96,Airtel,utilities,"Paris, FR",2026-02-27T03:31:20
2defa230-af90-4e11-8cb9-ffe94a72d3c7,U3,188.75,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:31:23
6f8fe718-cfb1-4ac5-aeb0-46ff7356995b,U3,314.33,MakeMyTrip,travel,"New York, NY",2026-02-27T03:31:26
1adc06d8-8303-4be3-8e39-b926aba2e654,U3,5096.07,Uber,travel,"Paris, FR",2026-02-27T03:31:29
3d570bb9-2fed-4a0b-9b08-cab91131a35a,U2,365.84,Big Basket,groceries,"New York, NY",2026-02-27T03:31:32
ac670200-158e-426c-882b-a1e28dedf7e0,U2,268.67,Nike,shopping,"London, UK",2026-02-27T03:31:35
cc48b431-a452-4744-926d-af5f699e7a41,U1,324.41,Electricity Board,utilities,"New York, NY",2026-02-27T03:31:38
9e31e670-8c0b-4701-91a7-d600f9131598,U3,339.13,Airtel,utilities,"Paris, FR",2026-02-27T03:31:41
885ecf7d-c3a9-42a9-ad23-5eb2b828d752,U1,725.04,PVR Cinemas,entertainment,"New York, NY",2026-02-27T03:31:44
ed8a456b-2485-4f11-bcd4-7a0f7619f7b4,U1,34.85,MakeMyTrip,travel,"New York, NY",2026-02-27T03:31:47
9919181e-55d8-4b67-b8f4-c0341ed12baa,U2,795.91,Binance,crypto,"Tokyo, JP",2026-02-27T03:31:50
01ea47c2-02c3-4996-976f-a8c5b0e26f24,U2,210.28,Amazon,shopping,"New York, NY",2026-02-27T03:31:53
f6f06a1e-5a59-47cf-a43c-27ad0c6aff0c,U1,540.71,Electricity Board,utilities,"Tokyo, JP",2026-02-27T03:31:56
a66598be-b8d7-4ec6-be79-bad0c5c86aaf,U1,7277.83,Airtel,utilities,"New York, NY",2026-02-27T03:31:59
7a93d3ca-8183-4509-afde-ac8d0ec97e40,U1,789.81,Netflix,entertainment,"New York, NY",2026-02-27T03:32:02
332dbc46-b72c-4144-8d99-ef28e4d652a0,U2,417.17,Binance,crypto,"Tokyo, JP",2026-02-27T03:32:05
2ef907f6-7412-43ed-bef3-23ea055f640b,U3,403.96,Airtel,utilities,"New York, NY",2026-02-27T03:32:08
8a30e196-058f-439a-ac54-06d8cd32a774,U2,164.16,Binance,crypto,"Tokyo, JP",2026-02-27T03:32:11
6cbf390d-6ced-409d-8e5d-6eac26390967,U2,642.21,Nike,shopping,"Los Angeles, CA",2026-02-27T03:32:14
12f3fe9a-0e13-4328-a886-a85e6f488a87,U2,461.4,Amazon,shopping,"New York, NY",2026-02-27T03:32:17
e466f713-5608-40ee-9ee9-d3392bed5ada,U3,372.22,Nike,shopping,"New York, NY",2026-02-27T03:32:20
c8416246-21a0-4f97-b7ea-872a32708e88,U2,7373.74,PVR Cinemas,entertainment,"New York, NY",2026-02-27T03:32:23
c76e0356-ef00-46f9-b235-731cb6af2aba,U2,377.79,Netflix,entertainment,"London, UK",2026-02-27T03:32:27
c056cbd1-bfbf-4719-bf49-80c1cbf5a305,U2,105.22,Nike,shopping,"Paris, FR",2026-02-27T03:32:30
0b7b330d-646d-4f6c-b947-82742d1b2264,U3,443.39,Binance,crypto,"Los Angeles, CA",2026-02-27T03:32:33
eb5be088-a2e5-49dd-bfda-88b96c4f3d9c,U3,624.95,PVR Cinemas,entertainment,"Tokyo, JP",2026-02-27T03:32:36
7a91640b-55e7-452b-ab6a-71fce5c304f6,U1,3319.37,Uber,travel,"Tokyo, JP",2026-02-27T03:32:39
50c381b4-1d79-4868-b5a0-ec299d85b52b,U1,17399.41,MakeMyTrip,travel,"London, UK",2026-02-27T03:32:42
8f2072be-a996-4d4a-996a-f9897b0c53db,U3,418.21,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:32:45
b28c9bce-bf79-423b-b930-489dfb57f6bc,U1,727.58,Uber,travel,"London, UK",2026-02-27T03:32:48
b4531eae-fd03-4dc2-9c5b-f540f81e844d,U3,773.22,Airtel,utilities,"Los Angeles, CA",2026-02-27T03:32:51
010cd90d-12cb-4ba9-a6cb-f61640029b87,U3,116.07,Netflix,entertainment,"Los Angeles, CA",2026-02-27T03:32:54
862b28f1-1dec-4f76-8e04-058cd003cd90,U3,20004.14,Uber,travel,"London, UK",2026-02-27T03:32:57
a66a4c6d-97ea-4ce0-ad11-0c3e1fd2ab47,U2,11.98,Nike,shopping,"London, UK",2026-02-27T03:33:00
6da4facf-6f0d-42d9-a881-eeaffbb2d9eb,U2,566.53,Netflix,entertainment,"New York, NY",2026-02-27T03:33:03
1f757d5f-49ae-48d5-a2ca-f717c4b8de57,U3,138.55,Amazon,shopping,"New York, NY",2026-02-27T03:33:06
e889062a-de6d-4d19-898a-ca3b51aa8938,U2,331.62,MakeMyTrip,travel,"New York, NY",2026-02-27T03:33:09
4662bb69-c4ae-4460-b843-d4f18f1bdd4e,U2,3306.42,Amazon,shopping,"London, UK",2026-02-27T03:33:12
b5ac7435-b5c3-4ec1-a626-d446363576a7,U2,238.1,Airtel,utilities,"New York, NY",2026-02-27T03:33:15
1299e4b3-687a-4dfd-b45f-82a7e4086e75,U2,70.51,Big Basket,groceries,"Paris, FR",2026-02-27T03:33:18
fab80ece-f253-4170-8ba6-9ec6d3230bcb,U2,714.8,Amazon,shopping,"London, UK",2026-02-27T03:33:21
148f43c1-0a60-418a-a0fa-ae7199c7c6dc,U1,477.61,PVR Cinemas,entertainment,"Paris, FR",2026-02-27T03:33:24
5ff0c673-d1f7-4c72-b3ea-d64f5f8fb593,U3,694.55,Airtel,utilities,"London, UK",2026-02-27T03:33:27
1a056d7f-c55e-48bd-97b5-07b284b1d7a5,U3,2652.49,Nike,shopping,"London, UK",2026-02-27T03:33:30
0c973c8e-9a94-4803-bbe1-76a42c8562b4,U1,613.72,Uber,travel,"London, UK",2026-02-27T03:33:33
bc9c8010-59d5-4e1a-b0e6-d910884c5a3e,U3,417.13,Airtel,utilities,"Paris, FR",2026-02-27T03:33:36
efaf392b-398e-4152-b354-abaf42280fe3,U3,4781.08,Airtel,utilities,"Tokyo, JP",2026-02-27T03:33:39
e3062124-17dd-43ed-aaeb-018d8b3d2493,U3,457.08,Binance,crypto,"Los Angeles, CA",2026-02-27T03:33:42
fa407fd2-6b3e-4753-b19e-b78c112555e0,U1,537.79,Uber,travel,"New York, NY",2026-02-27T03:33:45
597609b7-9d55-4450-ab3c-7f0b95079463,U2,496.38,Airtel,utilities,"Tokyo, JP",2026-02-27T03:33:48
78bf2d47-ca74-4e76-b73a-c3340fc771ad,U3,532.71,Nike,shopping,"Los Angeles, CA",2026-02-27T03:33:51
3a4c3289-fe2c-48fa-a18f-1d8ff287879e,U2,294.97,Big Basket,groceries,"Los Angeles, CA",2026-02-27T03:33:54
9d2a8a5a-681b-4ad1-8b5b-2cc4cb3833e3,U1,536.04,Electricity Board,utilities,"New York, NY",2026-02-27T03:33:57
3001c75d-149e-4d46-a8e4-ed57102f3ddc,U1,620.06,Uber,travel,"New York, NY",2026-02-27T03:34:00
18be9b8f-d211-4623-b4a7-ea976c39746a,U1,3784.66,Binance,crypto,"Los Angeles, CA",2026-02-27T03:34:03
1b73a528-9221-41c9-aa3a-3dab85cc782c,U2,3128.0,Electricity Board,utilities,"Paris, FR",2026-02-27T03:34:06
5c27cb9f-7232-40b6-9b24-b89eb5e7fd18,U2,412.29,Airtel,utilities,"New York, NY",2026-02-27T03:34:09
25b8142c-dc43-4927-b6b7-01089985861a,U1,172.21,Nike,shopping,"London, UK",2026-02-27T03:34:12
28d1a955-c839-4590-9149-874fb8dd2485,U2,6885.94,Binance,crypto,"New York, NY",2026-02-27T03:34:15
aaa28367-4c2a-403b-a353-028b0fa855fe,U2,605.2,Big Basket,groceries,"London, UK",2026-02-27T03:34:18
03284886-fa20-41df-9c6d-767e13232ba9,U3,703.75,Netflix,entertainment,"Paris, FR",2026-02-27T03:34:21
f4087e7e-d950-4e41-b873-5f830143fbed,U3,375.6,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:34:25
f688bb55-c78c-4cc9-94de-559fffab97d8,U2,3377.23,Amazon,shopping,"Paris, FR",2026-02-27T03:34:28
8ccd6f1a-576e-4ad7-a399-3c12bdfbb5d9,U2,222.58,Electricity Board,utilities,"London, UK",2026-02-27T03:34:31
43788a67-0f49-4d9b-a104-227704bcf453,U3,759.55,Electricity Board,utilities,"Tokyo, JP",2026-02-27T03:34:34
e902e8df-3e5a-468c-96c3-3e09e8b18314,U1,3896.93,Uber,travel,"Tokyo, JP",2026-02-27T03:34:37
cb708323-1f10-413f-891a-17b2c71ee0b1,U2,117.97,Big Basket,groceries,"London, UK",2026-02-27T03:34:40
d72379fc-5069-453c-a943-11d3238489cb,U2,132.87,Binance,crypto,"New York, NY",2026-02-27T03:34:43
ccad688b-4d88-4b28-8710-e16a4b7ea90c,U1,760.83,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:34:46
